1,10,50,100,250,500,1000,2500,5000,full,price,time
46557.54539462483,46555.99404673538,46562.62260084638,46561.53473944885,46666.96793832089,46914.95799268487,47038.281307368416,47679.81263879004,50411.02603108982,131.56327715407392,46558.64,2024-01-11T00:03:55.629Z
46557.89894736842,46557.333686347294,46563.15815386642,46564.711366257616,46662.40402850304,46914.811911681965,47040.01335201404,47678.538864334514,50397.0046681076,131.56939955066838,46561.02,2024-01-11T00:03:56.630Z
46560.58345408152,46559.54941574614,46572.30548814223,46573.37589567632,46681.605297993774,46916.11075959634,47040.97116353437,47680.87879858241,50417.00157755647,131.56681490958013,46560.14,2024-01-11T00:03:57.630Z
46560.81627540155,46562.94153755182,46577.440311854654,46570.98090555266,46681.7261921955,46916.21791815257,47041.05167061403,47681.097915501174,50412.93284999926,131.5665440726454,46568.6,2024-01-11T00:03:58.631Z
46578.69005322619,46584.04728390238,46593.178039192484,46594.67664936791,46746.41282998902,46931.852448057856,47054.30384953261,47693.96662428863,50451.470378430895,131.50469079494925,46582.35,2024-01-11T00:03:59.632Z
46582.074059405946,46589.876438111925,46596.42101712142,46599.97925673179,46729.995937121435,46927.4659274719,47049.99414181811,47691.38876976959,50441.702996343134,131.53768084511194,46572.44,2024-01-11T00:04:00.632Z
46573.87436618573,46576.236427666416,46582.278362487705,46579.9766186394,46683.239058747844,46933.11248078921,47053.382422639304,47693.30654459134,50449.05248514171,131.49332865949856,46571.08,2024-01-11T00:04:01.632Z
46582.96702970297,46581.55128902911,46594.075772342076,46598.670166858064,46742.04803926308,46927.098827257185,47050.371328925314,47693.914144576,50445.968826502794,131.52590508598914,46582.16,2024-01-11T00:04:02.632Z
46580.35125799574,46577.93473366065,46593.53808597345,46591.76071194709,46675.00209031497,46923.5858416098,47047.43410833533,47685.131147952925,50437.73072842484,131.540774950363,46574.29,2024-01-11T00:04:03.633Z
46567.670703511336,46569.479402708974,46572.18040452151,46561.434029579555,46663.05475384205,46922.438544916404,47046.1844691583,47688.9526544855,50441.38411098178,131.50468197526538,46563.67,2024-01-11T00:04:04.633Z
46566.844158415835,46567.58004104932,46569.721611851455,46569.17382622244,46662.9201703246,46917.93825301995,47044.499056304,47684.52422728845,50420.246951393376,131.52823820738809,46572.25,2024-01-11T00:04:05.633Z
46573.40949866299,46570.525567612014,46574.74158643393,46576.13676922658,46660.82262732829,46914.660230956964,47038.58950468557,47680.42021074105,50403.025061134904,131.55574877116064,46576.82,2024-01-11T00:04:06.633Z
46562.077157717154,46564.00677899417,46567.86740329002,46566.54697781792,46653.11346154413,46913.378704693634,47032.499949713114,47677.310292293245,50408.0362298091,131.55832925166416,46569.3,2024-01-11T00:04:07.633Z
46573.913861386136,46568.27770985043,46576.803696559764,46575.80348717656,46661.48550180231,46914.06573397659,47037.86863594776,47680.55282004539,50413.335739098926,131.55589264648387,46570.99,2024-01-11T00:04:08.633Z
46569.290110835085,46567.43422605438,46571.42200697339,46572.32939369006,46661.32488335468,46914.49764851369,47038.44114748845,47681.003017968746,50409.968420636535,131.55140596979209,46568.37,2024-01-11T00:04:09.633Z
46568.36993898295,46566.19727329681,46571.602576670775,46564.22161803414,46651.719503295346,46913.48760121073,47036.3611245047,47680.722268655,50411.869837,131.55469375824205,46568.36,2024-01-11T00:04:10.633Z
46559.801832169804,46561.73575796251,46568.234669534926,46562.18884740887,46655.732581563425,46911.908345156364,47035.5619959103,47678.64549105616,50408.89885726876,131.5622393709172,46567.11,2024-01-11T00:04:11.634Z
46571.02613861385,46566.63795407929,46576.712418400515,46574.15130183712,46661.58434418991,46915.346394554705,47040.77757260889,47681.17649063442,50434.06216534141,131.55308624740277,46571.68,2024-01-11T00:04:12.634Z
46565.05072426,46567.08275921175,46576.77429659532,46575.04813045849,46660.748537700754,46912.66802444416,47037.80772001218,47678.45594363439,50413.432476591355,131.5674629338867,46563.26,2024-01-11T00:04:13.634Z
46545.74843627632,46548.55468439814,46539.17391022942,46550.53702306245,46646.79711143524,46928.08449208596,47045.43383437074,47693.09686375043,50435.01476672206,131.45045266229477,46541.07,2024-01-11T00:04:14.634Z
46554.72046941497,46552.840749992516,46548.57814060455,46538.91542347287,46650.35642955677,46930.55858657894,47051.73996320304,47697.22780181617,50446.23147859788,131.41622414701817,46554.13,2024-01-11T00:04:15.634Z
46539.89052207365,46542.417041942805,46547.9768349221,46548.682126243766,46670.83283890262,46923.090931704115,47050.543942101074,47694.84443539566,50459.15234050795,131.43174851078305,46542.22,2024-01-11T00:04:16.635Z
46538.498231707315,46535.67375043335,46536.3926891703,46541.2596151382,46656.35410183138,46906.191567943555,47035.72074557704,47680.09803004684,50404.45074571261,131.50906501088167,46538.5,2024-01-11T00:04:17.636Z
46537.73320379611,46538.48476317547,46536.82341265236,46541.7187538796,46651.765444477394,46900.05303707758,47030.55861766435,47676.69006938728,50397.3993097867,131.53604484523834,46533.95,2024-01-11T00:04:18.637Z
46535.2283944658,46535.84279318261,46530.577079586335,46538.144875358135,46649.69003037825,46901.24904661842,47032.33342656854,47678.54701662254,50416.20782003281,131.51788248426928,46542.82,2024-01-11T00:04:19.637Z
46535.73443481597,46537.884685660974,46532.232981639485,46533.65987999558,46656.37829710905,46904.1448043294,47034.45178864654,47678.26124850154,50405.521574775354,131.50893078509674,46539.98,2024-01-11T00:04:20.637Z
46535.55821474,46535.41378984666,46525.24500169917,46529.549790521465,46646.08321804726,46897.44450401733,47029.13872964763,47673.00616473829,50397.543707490666,131.53394345322826,46530.02,2024-01-11T00:04:21.637Z
46536.17063706474,46536.44362436725,46531.69215345605,46536.292664622066,46654.79072540336,46905.20952320148,47036.30273794218,47683.40527230161,50422.00038990582,131.49633616598788,46543.42,2024-01-11T00:04:22.639Z
46541.24947368421,46537.239805308665,46536.788680410114,46537.935771808276,46646.65112617246,46910.75570210771,47031.31698291706,47678.80739208415,50400.19313491784,131.5305375931917,46543.42,2024-01-11T00:04:23.637Z
46538.064948226995,46537.632010335125,46539.29568037394,46536.16847608454,46645.306414250015,46908.60327337621,47029.63172404318,47679.38789302433,50398.125724753474,131.5394150813264,46543.42,2024-01-11T00:04:24.637Z
46538.40040502502,46538.327602008496,46545.26158636649,46543.52340650907,46645.55868909191,46904.57996227839,47025.84721811887,47675.57365872303,50394.57828834588,131.56620770454143,46543.47,2024-01-11T00:04:25.637Z
46553.814433674,46552.392711698696,46559.62132191113,46562.73964001682,46659.04376033764,46921.472664671586,47044.13086726471,47687.722433631745,50421.76394088508,131.50557472908588,46555.66,2024-01-11T00:04:26.637Z
46558.67684927649,46556.61379196865,46559.3256995478,46555.9446120128,46671.63053953429,46933.63583486271,47054.02057769148,47697.41341667943,50440.98529403165,131.45235359386956,46553.38,2024-01-11T00:04:27.637Z
46555.71931670105,46556.50214469236,46559.31617484864,46557.23886543555,46672.08118700984,46934.85699365878,47055.73727437059,47698.84590371224,50459.12235738899,131.44505599025743,46553.29,2024-01-11T00:04:28.637Z
46548.9450432585,46549.13935821682,46551.31571400385,46556.42341259688,46667.31572973,46930.202152822225,47051.41197215576,47694.842095397755,50432.78674092445,131.4643702556116,46559.44,2024-01-11T00:04:29.637Z
46562.99485375082,46562.374308551174,46571.54841644869,46579.78880260065,46730.88142527474,46939.080580839494,47059.41054634211,47706.405907298715,50474.98562183095,131.43313522110685,46563.53,2024-01-11T00:04:30.637Z
46570.758471064866,46570.51900436849,46572.19134542628,46589.02286390171,46730.21150714349,46936.865110439554,47058.615463527225,47698.00006276949,50461.878867375555,131.457243020416,46573.44,2024-01-11T00:04:31.637Z
46570.342012192916,46573.02210211306,46573.7933732597,46587.37765516728,46697.10926313862,46937.9912996069,47059.465138829386,47699.745211936715,50463.891965099065,131.4550092723104,46571.33,2024-01-11T00:04:32.638Z
46575.789822091385,46577.0579643433,46574.441780455905,46583.43545948236,46692.11152088575,46935.39305066469,47057.40561260508,47697.934758907955,50459.48623678299,131.46454333593877,46574.05,2024-01-11T00:04:33.638Z
46566.11236651869,46567.10823148482,46567.53393411984,46580.62278949514,46677.69689981021,46937.92446865703,47058.76427609594,47699.59730127919,50445.09799657081,131.4530920048771,46568.48,2024-01-11T00:04:34.638Z
46560.759207920135,46561.09783541024,46556.23878554978,46565.85869717258,46675.80258964245,46935.44035282604,47055.08576611432,47697.587679158816,50436.21994186099,131.45276132628106,46562.78,2024-01-11T00:04:35.638Z
46561.36485925209,46557.12068501668,46556.47571929912,46558.164465780705,46674.04455103326,46936.554956609456,47050.908482997795,47698.56500820411,50437.64542528387,131.44632167163556,46563.06,2024-01-11T00:04:36.638Z
46568.37633892394,46567.57536553764,46574.44081641655,46581.0854433747,46692.07357785076,46917.2613499284,47041.98195394585,47683.93233520921,50425.94212457137,131.54171412822888,46568.38,2024-01-11T00:04:37.638Z
46567.18412723717,46568.41710252075,46573.38524995664,46575.55087519843,46689.57779772898,46913.432765596815,47039.02313618204,47680.827644443954,50419.20426095876,131.55901805577912,46568.39,2024-01-11T00:04:38.638Z
46568.47000977797,46568.579387072255,46570.074577933905,46578.11123982984,46676.91831137988,46917.99563323374,47043.45944759573,47686.018383152514,50443.778969428735,131.52760946026442,46576.26,2024-01-11T00:04:39.638Z
46583.717987410404,46581.54351984163,46585.35706922078,46587.187522024185,46756.4637038667,46929.28667874842,47052.70254307085,47698.10197436029,50465.73250772574,131.49108900541947,46581.94,2024-01-11T00:04:40.638Z
46579.263631717135,46577.438399451166,46580.48751511517,46578.86126927052,46697.83670441883,46923.35679193867,47047.864570080645,47689.037931675935,50431.79114551771,131.51228257824866,46579.84,2024-01-11T00:04:41.638Z
46573.69741295207,46574.789975893465,46580.54006885451,46575.77965081886,46695.7147785478,46919.8385875179,47044.2295427118,47685.856603233646,50426.762470726455,131.5307769422068,46574.73,2024-01-11T00:04:42.639Z
46581.47416480238,46581.841719033604,46585.450898090814,46581.81938951831,46699.20165397003,46921.45741933197,47046.158011843305,47687.44469557571,50449.421621795256,131.52469158886333,46588.14,2024-01-11T00:04:43.640Z
46595.5700473901,46596.80818385645,46596.60713584514,46606.13802139112,46759.052091233556,46929.345130854614,47052.404300808565,47697.3832762678,50457.94683046337,131.49686767383173,46596.12,2024-01-11T00:04:44.640Z
46601.51015787601,46603.08292312076,46606.134666685786,46621.15123767718,46762.05812414475,46930.37511679594,47052.92390965719,47697.22313452278,50457.31599762301,131.50018552560323,46601.52,2024-01-11T00:04:45.640Z
46607.092013895875,46608.19444807451,46612.86566683094,46620.691579235856,46763.436316148,46932.843695034324,47055.43185092945,47699.10896553097,50468.56726220002,131.49029596689067,46625.96,2024-01-11T00:04:46.640Z
46627.990707871,46633.280551354874,46633.87555241386,46636.904293757354,46755.39542172501,46936.09497467908,47055.42620986774,47697.007744466355,50460.62233703683,131.5151343471252,46633.52,2024-01-11T00:04:47.640Z
46630.66601194446,46630.7391136334,46633.38117553767,46633.208882323495,46707.42326250381,46933.63518656307,47052.97218287442,47689.32450643408,50442.455808225146,131.53311539147836,46630.68,2024-01-11T00:04:48.642Z
46632.76034280554,46629.28814529544,46632.5138087513,46633.07622387706,46705.40026540577,46934.42074099531,47053.02220455332,47690.13936215271,50427.58013484375,131.52689613250104,46632.77,2024-01-11T00:04:49.642Z
46631.09991282649,46634.09279256869,46625.95255273598,46635.87457401414,46729.71338386443,46934.8395713895,47053.00506918862,47695.42898541763,50453.21095699291,131.51627733273492,46630.63,2024-01-11T00:04:50.642Z
46628.86472779,46623.250239969915,46620.6934062874,46623.9050096384,46690.06820433963,46935.44089053605,47052.90143033935,47690.83593901893,50444.905133782144,131.51305736874716,46626.67,2024-01-11T00:04:51.642Z
46618.27140845071,46616.58873223901,46611.947814268795,46613.75301463258,46689.21314156525,46936.01721310557,47052.94280058092,47691.43292115234,50427.64819472584,131.50580742191974,46611.85,2024-01-11T00:04:52.642Z
46602.705,46601.95333357497,46593.911578344174,46593.480852986264,46678.908069505494,46942.05118118285,47053.47015583763,47695.6033414406,50435.06035212356,131.45969805309352,46604.92,2024-01-11T00:04:53.643Z
46599.13880673639,46601.46485784947,46607.45509506086,46599.07392608127,46671.03857515172,46925.53351225359,47044.73411229908,47684.35165480968,50415.65031825318,131.54192743103553,46605.77,2024-01-11T00:04:54.643Z
46608.472405388304,46603.58758405193,46615.519533147686,46611.72319500813,46680.28429573968,46924.960078976816,47043.95022529675,47683.6659324267,50433.79869107177,131.55112984749158,46607.53,2024-01-11T00:04:55.643Z
46597.287020175005,46595.69913569053,46603.806807265915,46593.7268118289,46666.70249179345,46923.32218417746,47043.037451518285,47682.45454088213,50404.33819130974,131.55320456643884,46599.21,2024-01-11T00:04:56.643Z
46598.14942622406,46594.10389715357,46604.52621362581,46594.65318433778,46670.500411187735,46923.80399446367,47046.03193491584,47682.908621253046,50415.02311678684,131.55169535953263,46600.16,2024-01-11T00:04:57.644Z
46584.90800935365,46589.40741501477,46588.157649182984,46578.63039443661,46663.355654409344,46922.847794723355,47038.46256231556,47680.34937193332,50414.81031674106,131.53151372081877,46594.23,2024-01-11T00:04:58.644Z
46584.20394221242,46590.51579221269,46586.78305363221,46588.19841649141,46661.20700657796,46924.209042475595,47044.31148092282,47685.01641471754,50402.17762362187,131.52965856713112,46586.89,2024-01-11T00:04:59.644Z
46594.29002229203,46594.10749350314,46596.72943987903,46585.08755398884,46665.61499555692,46926.75225672803,47046.43926892674,47688.00348081618,50419.83553065072,131.51542269822147,46589.38,2024-01-11T00:05:00.644Z
46580.05999739317,46580.31672276239,46583.367753379454,46574.518362227616,46657.0047215285,46918.928830454686,47035.43026183181,47680.99828418231,50393.14671696588,131.55001001369382,46580.06,2024-01-11T00:05:01.644Z
46583.917796625006,46585.18182928508,46586.21703808816,46588.216821738126,46657.11120498867,46916.83877525485,47038.17141025935,47679.15371843657,50395.162905720135,131.56354117721668,46586.53,2024-01-11T00:05:02.644Z
46594.290000557594,46596.66304371094,46605.196753086886,46610.69109346889,46669.46032773523,46926.96915491923,47048.707125921894,47686.819364015384,50423.562406281075,131.52843204057615,46594.3,2024-01-11T00:05:03.656Z
46607.84000961,46611.83856323484,46616.478071401216,46620.39773187954,46735.72927136999,46933.3253700122,47051.30595370619,47695.201262325645,50444.98427764535,131.51519963016952,46607.85,2024-01-11T00:05:04.652Z
46620.553902439024,46615.668422638206,46623.468942840474,46628.01029643125,46741.03319454139,46951.20356022717,47065.26321652427,47708.96815177373,50472.14206420255,131.43453956059636,46614.23,2024-01-11T00:05:05.652Z
46623.33001844483,46624.15512588699,46627.2206922536,46641.473369209816,46721.1375756666,46952.078143626146,47067.739669971495,47702.70492409863,50465.28943925714,131.44966207609883,46623.34,2024-01-11T00:05:06.653Z
46609.46468525011,46606.178535111954,46615.84068828677,46621.509597084485,46693.124252503425,46954.53286905562,47067.085583915614,47706.555731759705,50466.89786150037,131.42096452490813,46607.11,2024-01-11T00:05:07.654Z
46600.75925748304,46595.91441704488,46593.53175873107,46596.17168989601,46679.546677136335,46944.51275254546,47055.21694801852,47699.15680335993,50425.518928251935,131.45749164851756,46601.74,2024-01-11T00:05:08.654Z
46590.009268741,46591.459010631224,46585.41013614977,46588.729331996146,46674.883034512095,46945.53230810932,47060.284599643695,47701.09423891313,50426.350470348734,131.4392138576376,46590.01,2024-01-11T00:05:09.654Z
46596.174999999996,46597.20733618887,46603.93671757315,46603.35369532839,46733.80088803233,46948.07709351867,47058.83147762318,47708.16730361014,50464.7468989675,131.43040889265885,46608.59,2024-01-11T00:05:10.656Z
46606.763861386135,46602.94049426259,46607.23118546089,46605.08989252854,46680.66151667655,46945.26910407821,47061.112446311236,47701.10119999319,50445.61842468116,131.44625749685662,46599.63,2024-01-11T00:05:11.654Z
46599.72891716423,46597.47178035099,46601.2371502811,46606.91797767521,46688.363008294065,46943.34921438918,47059.557584846305,47699.674952086694,50459.67598928246,131.4543586496997,46597.57,2024-01-11T00:05:12.654Z
46607.98752016816,46609.71256904617,46614.17466579748,46625.48111242096,46767.56192821433,46951.54388125147,47068.67745566122,47711.44555296714,50481.2976471908,131.4237720734052,46607.98,2024-01-11T00:05:13.654Z
46603.899587421176,46607.4834021387,46608.440074347534,46621.605820648634,46708.980840814074,46944.732943131756,47062.26619840232,47700.916822648505,50463.689438187575,131.45720479545125,46603.2,2024-01-11T00:05:14.654Z
46608.48274089935,46607.43824514023,46607.33172352765,46619.90240698877,46691.314344741324,46947.76907508399,47065.509073139685,47702.25026546961,50472.59484616992,131.44203843775662,46606.52,2024-01-11T00:05:15.655Z
46600.081943566,46602.85401257535,46607.01724481099,46611.634530918636,46678.479912775634,46922.806903089986,47042.248763205214,47682.42112158068,50432.373799951616,131.5567469726796,46597.24,2024-01-11T00:05:16.655Z
46593.42538113454,46594.93285623443,46597.89445860858,46602.16423330183,46662.71520368857,46927.283656849766,47047.40871321297,47690.14043126845,50442.687024087245,131.50062184623533,46593.13,2024-01-11T00:05:17.655Z
46605.96000050783,46608.610213125074,46612.251456468985,46627.37475645064,46696.740484035356,46927.7620278305,47048.27391852641,47687.30137739108,50442.582154065705,131.5369004021245,46605.97,2024-01-11T00:05:18.655Z
46610.530693069304,46611.65770765928,46614.07627183262,46622.394710279754,46692.58276024891,46922.62348264083,47043.93234194697,47683.108582744855,50440.94394259127,131.56194938257386,46611.18,2024-01-11T00:05:19.655Z
46612.00782178219,46608.74061950266,46610.92171176914,46621.07080407633,46678.010750972935,46926.570943294784,47047.30098783494,47685.19788533931,50439.90115145595,131.53782872860697,46610.45,2024-01-11T00:05:20.656Z
46609.86305290883,46612.05646708338,46614.00412739338,46623.96617162627,46694.07280187981,46919.66225640489,47042.86851599059,47682.94533632587,50439.81799415334,131.55413787806575,46615.36,2024-01-11T00:05:21.656Z
46618.090000000004,46620.744200341636,46628.33307354119,46630.134474830425,46731.629912937904,46926.70962011998,47048.96742519823,47692.27223634239,50451.942292350795,131.52091300385115,46615.78,2024-01-11T00:05:22.656Z
46617.21158398879,46619.889154778626,46621.14989916483,46625.60863934636,46699.53819391773,46924.52210642847,47046.80058094072,47686.24983196985,50425.679626087236,131.53654198437528,46623.16,2024-01-11T00:05:23.657Z
46619.26642432871,46619.55404113887,46620.90848547485,46634.64085348524,46699.88237268088,46925.35124414308,47048.11570925223,47687.31615104174,50446.015735648034,131.53262409325404,46621.95,2024-01-11T00:05:24.657Z
46612.79875460414,46609.624813552815,46609.483926986926,46617.52473641797,46722.542903499576,46923.5554918694,47045.050966010494,47690.308590677436,50445.0135973472,131.5336688117973,46610.01,2024-01-11T00:05:25.657Z
46618.74900990099,46619.221256364675,46620.3812301501,46620.73725161236,46699.11332443857,46924.60202003186,47046.89604995765,47686.46641567659,50426.30537764446,131.53412649618795,46620.3,2024-01-11T00:05:26.658Z
46621.62557033796,46621.01708244383,46626.05036887702,46634.248145133955,46712.83091852116,46921.15334744703,47044.07881716298,47682.97581852165,50422.38812912618,131.55906700132866,46623.34,2024-01-11T00:05:27.658Z
46622.55471397237,46619.07378442778,46624.90245309943,46629.573192220145,46700.23669648267,46923.087247233554,47044.797855643,47684.37117581566,50418.19732965688,131.54810970385043,46619.44,2024-01-11T00:05:28.658Z
46614.6530343598,46615.17958412461,46616.5416763816,46618.759975395034,46696.58036469286,46921.83253621145,47044.18135233269,47684.34528924534,50418.86718305913,131.54425379188478,46618.21,2024-01-11T00:05:29.658Z
46613.589465968784,46614.58899825856,46617.00526361569,46619.01697447427,46697.475327856875,46922.8756959863,47045.06978503061,47685.34669396668,50420.35526986593,131.53923274778327,46620.28,2024-01-11T00:05:30.658Z
46593.94342884476,46599.3065107196,46598.48813956031,46591.22234757559,46670.13846419488,46926.06117931107,47042.2227102416,47689.111834446674,50441.998516877444,131.50076329116146,46600,2024-01-11T00:05:31.658Z
46568.48993676044,46564.070632111594,46575.9014717325,46565.52756532832,46670.21807165351,46919.53819609362,47046.28624765657,47691.00607365775,50434.510736423246,131.4505880637564,46568.48,2024-01-11T00:05:32.658Z
46541.88923076924,46535.95751612558,46545.45093965842,46533.544025703326,46642.20161966004,46908.06107617716,47010.84159651351,47684.53641196267,50413.45406106039,131.46267280675735,46542.65,2024-01-11T00:05:33.658Z
46537.75999456117,46534.46908966648,46534.95016939359,46535.407877532,46717.1919109224,46925.87298838881,47044.542355009144,47696.1927963129,50457.0537071112,131.44464644026823,46537.75,2024-01-11T00:05:34.658Z
46541.765085498664,46542.2587956009,46541.181814513744,46536.12433400153,46707.62621893431,46912.68788921,47043.16090653181,47695.5528906394,50457.4471245815,131.4419484153088,46544.11,2024-01-11T00:05:35.658Z
46542.36995708383,46537.72476811564,46535.18620728395,46541.403210843186,46661.26702077651,46923.502167933,47041.85479723452,47691.36591815151,50435.564948616026,131.45754883468948,46541.6,2024-01-11T00:05:36.658Z
46529.67290831865,46529.496806970215,46528.094269076755,46527.73530748659,46655.373310235525,46916.87429958387,47041.24088276123,47689.84638518105,50436.09683193561,131.4489404938123,46530.15,2024-01-11T00:05:37.658Z
46535.036828615994,46529.56608278123,46532.735196402435,46538.81080945205,46715.1599669936,46911.823664801515,47042.97921676635,47696.24643806525,50459.22380813097,131.43436713815592,46535.74,2024-01-11T00:05:38.658Z
46534.43986949429,46534.97431201959,46531.69901993091,46535.27138307945,46657.363754190614,46907.01815304906,47039.7035415001,47689.139002707634,50451.21800503404,131.45403379287578,46530.62,2024-01-11T00:05:39.658Z
46540.49584158416,46537.01994666744,46540.271354432385,46541.6961602019,46705.55119783486,46913.958987315906,47045.387438389276,47695.91071827068,50457.687655884474,131.42439608658725,46545.28,2024-01-11T00:05:40.659Z
46546.35207920792,46548.24107869839,46545.042333418576,46558.511255369944,46716.99570126357,46924.50466846088,47048.82089732913,47700.66770001264,50465.14653902638,131.44620313932128,46545.3,2024-01-11T00:05:41.659Z
46533.38685905272,46537.58094845135,46528.98677966137,46538.19285655842,46660.4542065133,46922.112366321686,47044.11838370903,47696.42203611686,50457.924959698765,131.43869366163398,46532,2024-01-11T00:05:42.659Z
46531.644075279364,46528.03038664273,46523.241363773246,46531.83785497228,46643.29294038468,46906.31411840035,47037.81968287177,47687.351340401576,50450.39765143884,131.4531626034371,46531.25,2024-01-11T00:05:43.659Z
46531.093534965,46532.53554200233,46532.684079906314,46535.856242357855,46643.174476200664,46901.085225945724,47026.44067723741,47675.70325977539,50412.75335468168,131.52475708066734,46534.99,2024-01-11T00:05:44.659Z
46519.82304192495,46513.869002860316,46510.46265786266,46497.182994664465,46638.472207519255,46900.47319501362,47035.56751718052,47683.04681720509,50433.83423424203,131.46102497885164,46520,2024-01-11T00:05:45.659Z
46525.607920792085,46522.38133987669,46518.58285774261,46519.940935429,46652.799429728875,46916.918609369946,47039.7891535766,47688.785238086806,50435.60478960237,131.44853690836823,46520.12,2024-01-11T00:05:46.659Z
46520.500778899994,46515.941699978684,46511.27493404893,46511.041759683314,46635.95075291524,46904.54813980782,47037.22374194958,47684.28618416776,50418.35361397655,131.45033344219584,46523.65,2024-01-11T00:05:47.659Z
46507.52725205073,46503.33710390859,46502.66431423182,46500.1471837599,46634.06391193928,46901.01738844817,47036.3262411833,47684.36707270218,50409.569703997455,131.44482846290256,46518.51,2024-01-11T00:05:48.659Z
46523.371292281,46521.4583280208,46517.51587388704,46514.132890647445,46642.77013683244,46905.54766700045,47038.59688382259,47688.545479017914,50455.231949014844,131.44313295187632,46526.13,2024-01-11T00:05:49.659Z
46533.729936578995,46529.17769211186,46526.320325518405,46527.93069065603,46643.452774360405,46907.50451344154,47039.07859028981,47688.73885440499,50436.53962371331,131.44448741776782,46532.17,2024-01-11T00:05:50.659Z
46532.1700000396,46530.97031051955,46532.07430307221,46531.222239913135,46653.615155426116,46917.099175246374,47041.70037085854,47690.6124546148,50454.2289426687,131.4412493695771,46535,2024-01-11T00:05:51.659Z
46528.796382978726,46526.41505011162,46525.032883931286,46531.73858074522,46654.51383449027,46921.680460878124,47040.91265919761,47688.774775812926,50432.638871265786,131.45273986195855,46534.89,2024-01-11T00:05:52.660Z
46532.71343030954,46529.79225143329,46526.70880407687,46536.1089051783,46654.69844607232,46922.469740071785,47045.33539652557,47694.34888850628,50453.33557818925,131.4506159550947,46535,2024-01-11T00:05:53.660Z
46541.49837866548,46541.15551775044,46547.010105167305,46550.68877778375,46710.55680520194,46920.419187466236,47052.66481493734,47703.275441529295,50475.881516690315,131.40493267007668,46535,2024-01-11T00:05:54.661Z
46545.06952029999,46544.090740125015,46541.36781668408,46540.94995622292,46660.38942871323,46925.74571039648,47043.76817901326,47694.8399101743,50435.659773907944,131.4458627621802,46544.48,2024-01-11T00:05:55.661Z
46548.89232591245,46547.85810432768,46541.73744909662,46545.73886799646,46660.985871557714,46926.37171748165,47049.218584344846,47695.994272287404,50439.04079183322,131.44521890364675,46549.27,2024-01-11T00:05:56.662Z
46537.42756684622,46534.860896101614,46531.324077852834,46528.04254707495,46661.685751742014,46932.58056518534,47049.398524099415,47696.178215463224,50443.5385649865,131.4132607124225,46512.62,2024-01-11T00:05:57.663Z
46504.20884451556,46506.07502650852,46509.91600366981,46511.361315516464,46648.88187880446,46905.5028075704,47037.544675300116,47687.496267245355,50434.81026310609,131.45057432947775,46503.9,2024-01-11T00:05:58.663Z
46507.016833952286,46510.10677057414,46505.668706517645,46513.96669074906,46650.6880159521,46906.87542597462,47039.48065776454,47686.971587058266,50425.66106345081,131.43674960154164,46512.97,2024-01-11T00:05:59.663Z
46507.14949294702,46510.03316977547,46507.72699148441,46509.4691274996,46671.52129376837,46907.56453331976,47040.77366778347,47691.30049370727,50437.695991628694,131.43004238035084,46507.31,2024-01-11T00:06:00.663Z
46519.07487282053,46518.280073715054,46519.14581310565,46518.749344664364,46644.2342181954,46892.90562059637,47027.88584613212,47677.72394279286,50440.44104098382,131.49765366795546,46518.82,2024-01-11T00:06:01.663Z
46503.89417582418,46503.89552187007,46500.14362235168,46495.04560529997,46654.029319314635,46904.25328200535,47028.555928078466,47678.810812044234,50406.68376248236,131.49384445046144,46502.22,2024-01-11T00:06:02.664Z
46490.59316831683,46489.109039047566,46480.37529184879,46479.56764628574,46585.63331716879,46887.03806891858,47024.64437617602,47675.98219364569,50411.29285918598,131.48536101129088,46498.28,2024-01-11T00:06:03.665Z
46491.96032162438,46491.2846841321,46493.06044637552,46481.94743939212,46613.04381963012,46891.23134248476,47023.130794508856,47676.87199380241,50418.213882232834,131.49784485170034,46492.34,2024-01-11T00:06:04.665Z
46490.295232220305,46490.138835023725,46489.56173666312,46479.209021733266,46603.46942352631,46875.357666554795,47017.62111207433,47672.309845032956,50402.51163460174,131.51594362334419,46487.37,2024-01-11T00:06:05.665Z
46491.18319071007,46492.69190260542,46484.62985569716,46487.20993493424,46603.099828202096,46883.117816713355,47012.87835247635,47667.91222314672,50405.4922464235,131.5443260152722,46492.39,2024-01-11T00:06:06.665Z
46486.51736382848,46488.83350191216,46483.29033332014,46487.047488255026,46599.9936265577,46865.896529379264,47007.05090994281,47662.81548830735,50389.36553763832,131.564673844835,46485,2024-01-11T00:06:07.665Z
46482.96614664552,46483.9700621149,46482.500545298324,46481.71978463406,46601.252726466366,46872.48482907048,47015.27259785024,47670.59467993899,50410.02521687623,131.5255954585495,46484.07,2024-01-11T00:06:08.665Z
46483.6010150991,46487.188637931205,46487.529805867205,46488.22759205056,46608.83808163913,46885.10056134229,47020.06434342338,47675.29599441246,50401.077109945436,131.52601010732204,46490.16,2024-01-11T00:06:09.665Z
46494.09547769267,46491.08582250893,46485.445815664934,46489.7680004574,46602.188395495556,46885.299442348114,47015.06625123219,47670.52433565237,50410.40772130478,131.5284999457899,46490.2,2024-01-11T00:06:10.665Z
46489.25837398374,46488.761037629454,46490.5084290467,46489.9042166959,46601.520263027225,46885.08991838356,47014.91712973593,47672.56131972661,50410.367537188344,131.52795782671237,46489.25,2024-01-11T00:06:11.665Z
